PROVRES,ANIO,SEXO,EDAD_MIN,POBLACION
30,2014,2,25,48071
30,2014,2,30,47250
30,2014,2,35,45960
30,2014,2,40,39813
30,2014,2,45,35736
30,2014,2,50,34611
30,2014,2,55,31826
30,2014,2,60,28658
30,2014,2,65,24843
30,2014,2,70,20260
30,2014,2,75,16119
30,2014,2,80,22652
30,2015,1,0,11430
30,2015,1,1,100908
30,2015,1,10,56682
30,2015,1,15,58920
30,2015,1,20,55830
30,2015,1,25,48755
30,2015,1,30,46402
30,2015,1,35,45691
30,2015,1,40,40245
30,2015,1,45,35090
30,2015,1,50,32961
30,2015,1,55,29651
30,2015,1,60,26417
30,2015,1,65,21666
30,2015,1,70,16286
30,2015,1,75,10905
30,2015,1,80,10397
30,2015,2,0,10777
30,2015,2,1,94999
30,2015,2,10,54161
30,2015,2,15,57050
30,2015,2,20,54316
30,2015,2,25,48620
30,2015,2,30,47249
30,2015,2,35,46768
30,2015,2,40,41073
30,2015,2,45,36124
30,2015,2,50,34835
30,2015,2,55,32276
30,2015,2,60,29114
30,2015,2,65,25423
30,2015,2,70,20795
30,2015,2,75,16377
30,2015,2,80,23222
30,2016,1,0,11443
30,2016,1,1,101414
30,2016,1,10,56236
30,2016,1,15,58615
30,2016,1,20,56652
30,2016,1,25,49717
30,2016,1,30,46515
30,2016,1,35,46148
30,2016,1,40,41517
30,2016,1,45,35728
30,2016,1,50,33213
30,2016,1,55,30007
30,2016,1,60,26695
30,2016,1,65,22166
30,2016,1,70,16783
30,2016,1,75,11261
30,2016,1,80,10722
30,2016,2,0,10788
30,2016,2,1,95446
30,2016,2,10,53586
30,2016,2,15,56666
30,2016,2,20,55014
30,2016,2,25,49356
30,2016,2,30,47329
30,2016,2,35,47272
30,2016,2,40,42396
30,2016,2,45,36731
30,2016,2,50,34965
30,2016,2,55,32730
30,2016,2,60,29561
30,2016,2,65,25970
30,2016,2,70,21369
30,2016,2,75,16683
30,2016,2,80,23795
30,2017,1,0,11451
30,2017,1,1,101944
30,2017,1,10,55909
30,2017,1,15,58156
30,2017,1,20,57215
30,2017,1,25,50875
30,2017,1,30,46745
30,2017,1,35,46364
30,2017,1,40,42769
30,2017,1,45,36562
30,2017,1,50,33412
30,2017,1,55,30430
30,2017,1,60,26926
30,2017,1,65,22645
30,2017,1,70,17282
30,2017,1,75,11645
30,2017,1,80,11073
30,2017,2,0,10796
30,2017,2,1,95939
30,2017,2,10,53142
30,2017,2,15,56097
30,2017,2,20,55491
30,2017,2,25,50276
30,2017,2,30,47504
